ResponseName,ReleaseDate,ReleaseYear,ReleaseMonth,ReleaseDay,ReleaseDecade,ReleaseQuarter,Genre,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsRPG,GenreIsFreeToPlay,GenreIsSimulation,GenreIsEarlyAccess,GenreIsMassivelyMultiplayer,GenreIsNonGame,GenreIsStrategy,GenreIsSports,GenreIsRacing,PriceInitial,PriceFinal,DiscountPct,PriceCurrency,PriceCategory,IsFree,FreeOrPaid,Metacritic,MetacriticCategory,ReviewCategory,RequiredAge,AgeRating,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,PopularityCategory,RecommendationCount,PlatformWindows,PlatformLinux,PlatformMac,PlatformCategory,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeLevelEditor,CategoryVRSupport,CategoryIncludeSrcSDK,DLCCount,DemoCount,MovieCount,ScreenshotCount,AchievementCount,AchievementHighlightedCount,PublisherCount,DeveloperCount,PackageCount,ControllerSupport,FreeVerAvail,PurchaseAvail,SubscriptionAvail,LanguageCount
Real Warfare 1242,2011-11-30,2011,November,Wednesday,2010s,Q4.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,46093,5619,7891,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,2,0,0,1,0,1
Theatre of War 2: Kursk 1943,2010-07-09,2010,July,Friday,2010s,Q3.0,Strategy,0,0,0,0,0,0,1,0,0,0,1,0,0,8.99,8.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,70843,6966,24212,Emerging,0,1,0,0,Windows Only,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,6,0,0,2,1,3,0,0,1,0,1
Rig n Roll,2010-07-09,2010,July,Friday,2010s,Q3.0,Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,61,Mid Range,Average,0,All ages,69408,6895,29234,Emerging,268,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,2,1,1,0,0,1,0,1
Reign: Conflict of Nations,2010-07-12,2010,July,Monday,2010s,Q3.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,60,Mid Range,Average,0,All ages,65821,6714,13631,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,1,2,0,0,1,0,1
Greed: Black Border,2010-01-13,2010,January,Wednesday,2010s,Q1.0,Action,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,109224,8649,38381,Emerging,208,1,0,0,Windows Only,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,8,0,0,1,2,1,0,0,1,0,1
Avencast: Rise of the Mage,2010-03-17,2010,March,Wednesday,2010s,Q1.0,Action,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,68,Mid Range,Average,0,All ages,257008,13265,60441,Emerging,377,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,0,0,1,0,1
Future Wars,2010-07-15,2010,July,Thursday,2010s,Q3.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,93979,8023,30310,Emerging,267,1,0,0,Windows Only,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11,0,0,1,1,1,0,0,1,0,1
Grotesque Tactics: Evil Heroes,2010-10-15,2010,October,Friday,2010s,Q4.0,Indie,1,0,0,0,1,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,65,Mid Range,Average,0,All ages,136664,9674,67973,Emerging,275,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,10,10,1,2,2,0,0,1,0,1
Still Life,2011-06-01,2011,June,Wednesday,2010s,Q2.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,75,High,Good,17,Teen,118191,8997,46452,Emerging,353,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,3,0,0,1,0,1
Still Life 2,2011-06-01,2011,June,Wednesday,2010s,Q2.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,67,Mid Range,Average,17,Teen,102767,8389,16321,Small,176,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,1,3,0,0,1,0,1
Syberia,2011-05-19,2011,May,Thursday,2010s,Q2.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,12.99,12.99,0.0,USD,Mid range,0,Paid,82,High,Good,0,All ages,342020,15300,184192,Emerging,1302,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,3,0,0,1,0,1
Syberia II,2011-05-19,2011,May,Thursday,2010s,Q2.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,12.99,12.99,0.0,USD,Mid range,0,Paid,80,High,Good,0,All ages,317987,14753,83577,Emerging,515,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,3,0,0,1,0,1
Wasteland Angel,2011-09-01,2011,September,Thursday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,95235,8076,26544,Emerging,217,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,30,40,10,1,2,1,0,0,1,0,1
Trapped Dead,2011-07-15,2011,July,Friday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,1,0,0,4.99,3.74,0.2505,USD,Budget,0,Paid,50,Mid Range,Average,0,All ages,135230,9623,93979,Emerging,581,1,0,0,Windows Only,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8,0,0,1,1,2,0,0,1,0,1
Post Mortem,2011-08-26,2011,August,Friday,2010s,Q3.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,71,Mid Range,Good,0,All ages,121061,9105,20805,Emerging,132,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,0,1,1,2,0,0,1,0,1
Robin Hood: The Legend of Sherwood,2011-08-26,2011,August,Friday,2010s,Q3.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,80,High,Good,0,All ages,108506,8620,47169,Emerging,443,1,0,1,Two Platforms,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,0,0,1,0,1
Grotesque Tactics 2 - Dungeons and Donuts,2011-11-21,2011,November,Monday,2010s,Q4.0,Indie,1,0,1,0,1,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,48,Low,Poor,0,All ages,97387,8167,23495,Emerging,138,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,13,10,1,2,2,0,0,1,0,1
Swarm Arena,2010-08-19,2010,August,Thursday,2010s,Q3.0,Indie,1,1,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,29593,4502,20087,Emerging,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,15,10,1,1,1,0,0,1,0,1
Ironclads: American Civil War,2010-04-28,2010,April,Wednesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,33718,4806,5560,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,2,0,0,1,0,1
Ironclads: High Seas,2010-04-28,2010,April,Wednesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,33897,4818,4842,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,2,0,0,1,0,1
Dimensity,2010-07-21,2010,July,Wednesday,2010s,Q3.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,8967,2478,3946,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,1,0,1
Hazen: The Dark Whispers,2010-04-28,2010,April,Wednesday,2010s,Q2.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,12554,2932,6995,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,0,0,1,0,1
World Basketball Manager 2010,2010-04-21,2010,April,Wednesday,2010s,Q2.0,Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,19728,3676,8250,Small,120,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,1,0,1
Dark Fall: Lost Souls,2010-04-21,2010,April,Wednesday,2010s,Q2.0,Indie,1,0,1,0,0,0,0,0,0,0,0,0,0,12.99,12.99,0.0,USD,Mid range,0,Paid,75,High,Good,0,All ages,43582,5464,22598,Emerging,142,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,1,1,1,0,0,1,0,1
Ironclads: Schleswig War 1864,2011-06-21,2011,June,Tuesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,32462,4715,3242,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,2,0,0,1,0,1
Making History II: The War of the World,2010-08-27,2010,August,Friday,2010s,Q3.0,Indie,1,0,0,0,0,0,1,0,0,0,1,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,38,Low,Poor,0,All ages,38740,5151,24750,Emerging,194,1,1,1,All Platforms,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,21,1,1,1,1,3,0,0,1,0,1
Armada 2526,2011-04-08,2011,April,Friday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,66,Mid Range,Average,0,All ages,15245,3231,8250,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11,0,0,1,1,1,0,0,1,0,1
Ironclads: Anglo Russian War 1866,2011-06-21,2011,June,Tuesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,32642,4728,2870,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,2,0,0,1,0,1
Ironclads: Chincha Islands War 1866,2011-06-21,2011,June,Tuesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,31207,4623,1435,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,2,0,0,1,0,1
Zombie Pirates,2011-04-20,2011,April,Wednesday,2010s,Q2.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,18832,3591,4304,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,1,0,0,1,0,1
4 Elements,2010-07-12,2010,July,Monday,2010s,Q3.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,44120,5497,29234,Emerging,513,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,14,10,1,1,1,0,0,1,0,1
Escape From Paradise,2010-07-08,2010,July,Thursday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1076,858,897,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,0,0,1,0,1
Escape From Paradise 2,2010-07-08,2010,July,Thursday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,897,783,717,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,0,0,1,0,1
Book of Legends,2010-07-08,2010,July,Thursday,2010s,Q3.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1614,1051,1347,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,1,0,1
Stronghold 3 Gold,2012-05-25,2012,May,Friday,2010s,Q2.0,Strategy,0,0,0,0,0,0,1,0,0,0,1,0,0,29.99,29.99,0.0,USD,Mid range,1,Free,0,Unrated,Unrated,0,All ages,719192,22176,626827,Popular,2326,1,1,1,All Platforms,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,5,25,0,0,1,1,1,0,0,1,0,1
Stronghold Kingdoms,2012-02-27,2012,February,Monday,2010s,Q1.0,Strategy,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0, ,Free,1,Free,75,High,Good,0,All ages,1426905,31205,670050,Popular,6647,1,0,0,Windows Only,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,10,0,0,1,1,0,0,0,0,0,1
Mishap: An Accidental Haunting,2010-02-11,2010,February,Thursday,2010s,Q1.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,3408,1527,3049,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,1,0,0,1,0,1
The Otherside: Realm of Eons,2010-02-11,2010,February,Thursday,2010s,Q1.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,3049,1445,2690,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,0,0,1,0,1
Puzzle Quest 2,2010-08-12,2010,August,Thursday,2010s,Q3.0,Casual,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,83,High,Good,0,All ages,68870,6868,62414,Emerging,259,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,16,53,10,1,1,1,0,0,1,0,1
Mishap 2: An Intentional Haunting - Collectors Edition,2011-01-28,2011,January,Friday,2010s,Q1.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,1973,1162,1614,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,16,0,0,1,1,1,0,0,1,0,1
Command & Conquer 4: Tiberian Twilight,2010-03-16,2010,March,Tuesday,2010s,Q1.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,64,Mid Range,Average,0,All ages,269383,13580,202844,Popular,1110,1,0,0,Windows Only,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,12,0,0,1,1,1,0,0,1,0,1
Dragon Age(tm): Origins Awakening,2010-03-16,2010,March,Tuesday,2010s,Q1.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,82,High,Good,17,Teen,158904,10431,54702,Emerging,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,1,1,2,0,0,1,0,1
Dead Space(tm) 2,2011-01-25,2011,January,Tuesday,2010s,Q1.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,87,High,Excellent,0,All ages,1329160,30122,623778,Popular,5375,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,10,0,0,1,1,2,0,0,1,0,1
Medal of Honor(tm),2010-10-12,2010,October,Tuesday,2010s,Q4.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,72,Mid Range,Good,17,Teen,1623652,33278,600462,Popular,3099,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,1,0,1
RISK(tm): Factions,2011-03-08,2011,March,Tuesday,2010s,Q1.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,77,High,Good,0,All ages,62952,6566,58109,Emerging,317,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,12,10,1,1,1,0,0,1,0,1
Dragon Age: Origins - Ultimate Edition,2010-10-26,2010,October,Tuesday,2010s,Q4.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,29.99,29.99,0.0,USD,Mid range,0,Paid,91,High,Excellent,17,Teen,1137794,27876,933873,Popular,6848,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,1,1,0,0,1,0,1
Need For Speed: Hot Pursuit,2010-12-14,2010,December,Tuesday,2010s,Q4.0,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,19.99,19.99,0.0,USD,Mid range,0,Paid,86,High,Excellent,0,All ages,838997,23948,730312,Popular,6554,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,0,0,1,0,1
Battlefield: Bad Company 2 Vietnam,2010-12-18,2010,December,Saturday,2010s,Q4.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,86,High,Excellent,17,Teen,0,0,0,Small,181,1,0,0,Windows Only,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,1,3,0,0,1,0,1
The Sims(tm) 3,2011-01-27,2011,January,Thursday,2010s,Q1.0,Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,86,High,Excellent,0,All ages,1124701,27716,1035744,Blockbuster,6191,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,13,0,0,1,1,4,0,0,1,0,1
Shift 2 Unleashed,2011-03-29,2011,March,Tuesday,2010s,Q1.0,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,19.99,19.99,0.0,USD,Mid range,0,Paid,84,High,Good,0,All ages,193339,11506,134512,Emerging,1172,1,0,0,Windows Only,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,0,0,1,1,1,0,0,1,0,1
LIMBO,2011-08-02,2011,August,Tuesday,2010s,Q3.0,Indie,1,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,88,High,Excellent,0,All ages,3967572,51852,2387502,Blockbuster,17808,1,1,1,All Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,13,10,1,1,1,1,0,1,0,1
Silent Hunter 5(r): Battle of the Atlantic,,2015,,,2010s,,Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,62,Mid Range,Average,0,All ages,81245,7460,73354,Emerging,686,1,0,0,Windows Only,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,14,0,0,1,1,2,0,0,1,0,1
Voodoo Dice,2010-07-15,2010,July,Thursday,2010s,Q3.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1435,991,897,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12,0,0,1,1,1,0,0,1,0,1
Assassins Creed(r) Brotherhood,2011-03-22,2011,March,Tuesday,2010s,Q1.0,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,88,High,Excellent,17,Teen,872536,24420,592930,Popular,4337,1,0,1,Two Platforms,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,13,0,0,1,1,2,0,0,1,0,1
The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition,2011-03-10,2011,March,Thursday,2010s,Q1.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,79,High,Good,0,All ages,146708,10023,135230,Emerging,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,26,0,0,1,1,1,0,0,1,0,1
Might & Magic: Heroes VI,2011-10-13,2011,October,Thursday,2010s,Q4.0,Strategy,0,0,0,0,1,0,0,0,0,0,1,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,77,High,Good,0,All ages,631669,20785,554370,Popular,4277,1,0,0,Windows Only,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,26,0,0,1,1,2,0,0,1,0,1
Anno 2070(tm),2011-11-17,2011,November,Thursday,2010s,Q4.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,83,High,Good,0,All ages,865541,24323,808149,Popular,7284,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,1,16,0,0,1,2,3,0,0,1,0,1
Mount & Blade: Warband,2010-03-31,2010,March,Wednesday,2010s,Q1.0,Action,0,1,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,78,High,Good,0,All ages,2434133,40701,2222141,Blockbuster,43319,1,1,1,All Platforms,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,1,1,6,80,10,1,1,3,0,0,1,0,1
Mount & Blade: With Fire & Sword,2011-05-03,2011,May,Tuesday,2010s,Q2.0,Action,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,68,Mid Range,Average,0,All ages,1285398,29623,870742,Popular,4221,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,21,10,1,1,2,0,0,1,0,1
Ship Simulator Extremes,2010-08-27,2010,August,Friday,2010s,Q3.0,Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,49,Low,Poor,0,All ages,191187,11442,137920,Emerging,1009,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,15,0,0,1,1,2,0,0,1,0,1
Saira,,2015,,,2010s,,Indie,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,457521,17693,48245,Emerging,245,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,1
Greed Corp,2010-12-10,2010,December,Friday,2010s,Q4.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,76,High,Good,0,All ages,270639,13612,145094,Emerging,401,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,13,10,1,1,2,0,0,1,0,1
Hotel Dash(tm) Suite Success(tm),2010-05-06,2010,May,Thursday,2010s,Q2.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,6457,2103,3408,Small,0,1,0,1,Two Platforms,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,1,0,0,1,0,1
Commander: Conquest of the Americas,2010-07-30,2010,July,Friday,2010s,Q3.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,68,Mid Range,Average,0,All ages,90751,7884,57930,Emerging,108,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,11,51,10,1,1,2,0,0,1,0,1
Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,2010,November,Tuesday,2010s,Q4.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,36946,5030,17218,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,10,10,1,1,1,0,0,1,0,1
Pirates of Black Cove,2011-08-02,2011,August,Tuesday,2010s,Q3.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,56,Mid Range,Average,0,All ages,69946,6922,37663,Emerging,104,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,22,44,10,0,1,1,0,0,1,0,1
Duels of the Planeswalkers Gold Deck Bundle,2011-05-18,2011,May,Wednesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,69,Mid Range,Average,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,2,0,0,1,0,1
Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,2011,June,Wednesday,2010s,Q2.0,Strategy,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99,19.99,0.0,USD,Mid range,1,Free,77,High,Good,0,All ages,341482,15288,327851,Popular,682,1,0,0,Windows Only,1,0,0,0,0,0,1,1,1,0,0,0,0,0,42,1,0,9,26,10,1,1,2,0,0,1,0,1
